t	Ns	Ni
0.	0.316579	0.000000001
-1.	0.316579	0.00000000100266
-2.	0.316579	0.00000000100533
-3.	0.316579	0.00000000100801
-4.	0.316579	0.00000000101069
-5.	0.316579	0.00000000101338
-6.	0.316579	0.00000000101608
-7.	0.316579	0.00000000101878
-8.	0.316579	0.00000000102149
-9.	0.316579	0.00000000102421
-10.	0.316579	0.00000000102694
-11.	0.316579	0.00000000102967
-12.	0.316579	0.00000000103241
-13.	0.316579	0.00000000103516
-14.	0.316579	0.00000000103791
-15.	0.316579	0.00000000104067
-16.	0.316579	0.00000000104344
-17.	0.316579	0.00000000104622
-18.	0.316579	0.00000000104901
-19.	0.316579	0.0000000010518
-20.	0.316579	0.0000000010546
-21.	0.316579	0.0000000010574
-22.	0.316579	0.00000000106022
-23.	0.316579	0.00000000106304
-24.	0.316579	0.00000000106587
-25.	0.316579	0.00000000106871
-26.	0.316579	0.00000000107155
-27.	0.316579	0.0000000010744
-28.	0.316579	0.00000000107726
-29.	0.316579	0.00000000108013
-30.	0.316579	0.000000001083
-31.	0.316579	0.00000000108589
-32.	0.316579	0.00000000108878
-33.	0.316579	0.00000000109167
-34.	0.316579	0.00000000109458
-35.	0.316579	0.00000000109749
-36.	0.316579	0.00000000110041
-37.	0.316579	0.00000000110334
-38.	0.316579	0.00000000110628
-39.	0.316579	0.00000000110922
-40.	0.316579	0.00000000111217
-41.	0.316579	0.00000000111513
-42.	0.316579	0.0000000011181
-43.	0.316579	0.00000000112108
-44.	0.316579	0.00000000112406
-45.	0.316579	0.00000000112705
-46.	0.316579	0.00000000113005
-47.	0.316579	0.00000000113306
-48.	0.316579	0.00000000113608
-49.	0.316579	0.0000000011391
-50.	0.316579	0.00000000114213
-51.	0.316579	0.00000000114517
-52.	0.316579	0.00000000114822
-53.	0.316579	0.00000000115128
-54.	0.316579	0.00000000115434
-55.	0.316579	0.00000000115741
-56.	0.316579	0.00000000116049
-57.	0.316579	0.00000000116358
-58.	0.316579	0.00000000116668
-59.	0.316579	0.00000000116978
-60.	0.316579	0.0000000011729
-61.	0.316579	0.00000000117602
-62.	0.316579	0.00000000117915
-63.	0.316579	0.00000000118229
-64.	0.316579	0.00000000118543
-65.	0.316579	0.00000000118859
-66.	0.316579	0.00000000119175
-67.	0.316579	0.00000000119492
-68.	0.316579	0.0000000011981
-69.	0.316579	0.00000000120129
-70.	0.316579	0.00000000120449
-71.	0.316579	0.0000000012077
-72.	0.316579	0.00000000121091
-73.	0.316579	0.00000000121413
-74.	0.316579	0.00000000121736
-75.	0.316579	0.0000000012206
-76.	0.316579	0.00000000122385
-77.	0.316579	0.00000000122711
-78.	0.316579	0.00000000123038
-79.	0.316579	0.00000000123365
-80.	0.316579	0.00000000123693
-81.	0.316579	0.00000000124023
-82.	0.316579	0.00000000124353
-83.	0.316579	0.00000000124684
-84.	0.316579	0.00000000125015
-85.	0.316579	0.00000000125348
-86.	0.316579	0.00000000125682
-87.	0.316579	0.00000000126016
-88.	0.316579	0.00000000126352
-89.	0.316579	0.00000000126688
-90.	0.316579	0.00000000127025
-91.	0.316579	0.00000000127363
-92.	0.316579	0.00000000127702
-93.	0.316579	0.00000000128042
-94.	0.316579	0.00000000128383
-95.	0.316579	0.00000000128725
-96.	0.316579	0.00000000129067
-97.	0.316579	0.00000000129411
-98.	0.316579	0.00000000129755
-99.	0.316579	0.000000001301
-100.	0.316579	0.00000000130447
-101.	0.316579	0.00000000130794
-102.	0.316579	0.00000000131142
-103.	0.316579	0.00000000131491
-104.	0.316579	0.00000000131841
-105.	0.316579	0.00000000132192
-106.	0.316579	0.00000000132544
-107.	0.316579	0.00000000132897
-108.	0.316579	0.00000000133251
-109.	0.316579	0.00000000133605
-110.	0.316579	0.00000000133961
-111.	0.316579	0.00000000134318
-112.	0.316579	0.00000000134675
-113.	0.316579	0.00000000135034
-114.	0.316579	0.00000000135394
-115.	0.316579	0.00000000135754
-116.	0.316579	0.00000000136116
-117.	0.316579	0.00000000136478
-118.	0.316579	0.00000000136842
-119.	0.316579	0.00000000137206
-120.	0.316579	0.00000000137572
-121.	0.316579	0.00000000137938
-122.	0.316579	0.00000000138305
-123.	0.316579	0.00000000138674
-124.	0.316579	0.00000000139043
-125.	0.316579	0.00000000139413
-126.	0.316579	0.00000000139785
-127.	0.316579	0.00000000140157
-128.	0.316579	0.00000000140531
-129.	0.316579	0.00000000140905
-130.	0.316579	0.0000000014128
-131.	0.316579	0.00000000141657
-132.	0.316579	0.00000000142034
-133.	0.316579	0.00000000142413
-134.	0.316579	0.00000000142792
-135.	0.316579	0.00000000143173
-136.	0.316579	0.00000000143554
-137.	0.316579	0.00000000143937
-138.	0.316579	0.0000000014432
-139.	0.316579	0.00000000144705
-140.	0.316579	0.0000000014509
-141.	0.316579	0.00000000145477
-142.	0.316579	0.00000000145865
-143.	0.316579	0.00000000146253
-144.	0.316579	0.00000000146643
-145.	0.316579	0.00000000147034
-146.	0.316579	0.00000000147426
-147.	0.316579	0.00000000147819
-148.	0.316579	0.00000000148212
-149.	0.316579	0.00000000148607
-150.	0.316579	0.00000000149004
-151.	0.316579	0.00000000149401
-152.	0.316579	0.00000000149799
-153.	0.316579	0.00000000150198
-154.	0.316579	0.00000000150598
-155.	0.316579	0.00000000151
-156.	0.316579	0.00000000151402
-157.	0.316579	0.00000000151806
-158.	0.316579	0.0000000015221
-159.	0.316579	0.00000000152616
-160.	0.316579	0.00000000153023
-161.	0.316579	0.00000000153431
-162.	0.316579	0.0000000015384
-163.	0.316579	0.0000000015425
-164.	0.316579	0.00000000154661
-165.	0.316579	0.00000000155073
-166.	0.316579	0.00000000155486
-167.	0.316579	0.00000000155901
-168.	0.316579	0.00000000156316
-169.	0.316579	0.00000000156733
-170.	0.316579	0.00000000157151
-171.	0.316579	0.0000000015757
-172.	0.316579	0.0000000015799
-173.	0.316579	0.00000000158411
-174.	0.316579	0.00000000158833
-175.	0.316579	0.00000000159256
-176.	0.316579	0.00000000159681
-177.	0.316579	0.00000000160106
-178.	0.316579	0.00000000160533
-179.	0.316579	0.00000000160961
-180.	0.316579	0.0000000016139
-181.	0.316579	0.0000000016182
-182.	0.316579	0.00000000162251
-183.	0.316579	0.00000000162684
-184.	0.316579	0.00000000163117
-185.	0.316579	0.00000000163552
-186.	0.316579	0.00000000163988
-187.	0.316579	0.00000000164425
-188.	0.316579	0.00000000164863
-189.	0.316579	0.00000000165302
-190.	0.316579	0.00000000165742
-191.	0.316579	0.00000000166184
-192.	0.316579	0.00000000166627
-193.	0.316579	0.00000000167071
-194.	0.316579	0.00000000167516
-195.	0.316579	0.00000000167962
-196.	0.316579	0.0000000016841
-197.	0.316579	0.00000000168858
-198.	0.316579	0.00000000169308
-199.	0.316579	0.00000000169759
-200.	0.316579	0.00000000170211
-201.	0.316579	0.00000000170665
-202.	0.316579	0.00000000171119
-203.	0.316579	0.00000000171575
-204.	0.316579	0.00000000172032
-205.	0.316579	0.0000000017249
-206.	0.316579	0.00000000172949
-207.	0.316579	0.0000000017341
-208.	0.316579	0.00000000173872
-209.	0.316579	0.00000000174334
-210.	0.316579	0.00000000174799
-211.	0.316579	0.00000000175264
-212.	0.316579	0.00000000175731
-213.	0.316579	0.00000000176198
-214.	0.316579	0.00000000176667
-215.	0.316579	0.00000000177138
-216.	0.316579	0.00000000177609
-217.	0.316579	0.00000000178082
-218.	0.316579	0.00000000178556
-219.	0.316579	0.00000000179031
-220.	0.316579	0.00000000179507
-221.	0.316579	0.00000000179985
-222.	0.316579	0.00000000180464
-223.	0.316579	0.00000000180944
-224.	0.316579	0.00000000181426
-225.	0.316579	0.00000000181908
-226.	0.316579	0.00000000182392
-227.	0.316579	0.00000000182878
-228.	0.316579	0.00000000183364
-229.	0.316579	0.00000000183852
-230.	0.316579	0.00000000184342
-231.	0.316579	0.00000000184832
-232.	0.316579	0.00000000185324
-233.	0.316579	0.00000000185817
-234.	0.316579	0.00000000186312
-235.	0.316579	0.00000000186807
-236.	0.316579	0.00000000187304
-237.	0.316579	0.00000000187803
-238.	0.316579	0.00000000188303
-239.	0.316579	0.00000000188804
-240.	0.316579	0.00000000189306
-241.	0.316579	0.0000000018981
-242.	0.316579	0.00000000190315
-243.	0.316579	0.00000000190822
-244.	0.316579	0.00000000191329
